producto_id,nombre,categoria,precio,coste,stock,activo
944,Tablet Plus 944,Alimentacion,21.48,14.73,130,True
945,Raqueta Mini 945,Electronica,1004.86,793.06,449,True
946,Auriculares Classic 946,Deportes,586.12,338.37,394,True
947,Manual Pro 947,Libros,43.26,23.84,352,True
948,Altavoz Mini 948,Hogar,68.78,43.5,152,True
949,Novela Pro 949,Ropa,37.73,22.79,366,True
950,Auriculares Mini 950,Juguetes,105.29,72.48,244,True
951,Balon Ultra 951,Libros,7.64,4.74,357,True
952,Monitor Mini 952,Libros,33.0,23.83,132,True
953,Zapatillas Eco 953,Deportes,544.98,428.54,269,True
954,Camiseta Plus 954,Ropa,118.22,87.76,475,True
955,Batidora Ultra 955,Libros,11.36,7.44,39,True
956,Raqueta Plus 956,Electronica,1123.67,894.86,387,True
957,Lampara Pro 957,Electronica,604.0,448.65,348,True
958,Tablet Pro 958,Juguetes,108.85,81.93,211,True
959,Batidora Mini 959,Hogar,233.39,140.31,454,True
960,Cafetera Max 960,Juguetes,69.01,49.81,363,False
961,Raqueta Basic 961,Electronica,62.63,35.55,263,True
962,Raqueta Pro 962,Hogar,107.37,65.37,157,True
963,Sudadera Pro 963,Alimentacion,17.1,9.48,343,True
964,Camiseta Mini 964,Hogar,292.33,212.32,41,True
965,Batidora Basic 965,Alimentacion,21.28,11.82,128,True
966,Manual Mini 966,Hogar,342.49,226.83,215,True
967,Raqueta Eco 967,Libros,6.89,4.91,112,True
968,Balon Basic 968,Libros,22.76,14.25,282,True
969,Cafetera Classic 969,Libros,37.87,24.31,435,True
970,Tablet Max 970,Ropa,101.54,77.89,174,True
971,Cafetera Max 971,Juguetes,63.77,49.44,203,True
972,Sudadera Ultra 972,Ropa,64.64,49.43,200,True
973,Tablet Ultra 973,Juguetes,15.09,11.13,362,True
974,Zapatillas Ultra 974,Ropa,106.87,66.19,357,True
975,Zapatillas Eco 975,Juguetes,109.12,62.05,117,True
976,Zapatillas Classic 976,Alimentacion,32.54,21.87,447,True
977,Zapatillas Max 977,Juguetes,86.24,67.36,323,True
978,Batidora Basic 978,Deportes,385.98,233.84,447,True
979,Mochila Basic 979,Ropa,117.63,70.86,437,True
980,Tablet Basic 980,Ropa,118.3,88.12,287,True
981,Batidora Mini 981,Ropa,8.99,6.27,351,True
982,Batidora Mini 982,Deportes,224.34,146.06,314,True
983,Manual Plus 983,Deportes,522.81,400.3,304,True
984,Altavoz Pro 984,Juguetes,103.14,71.75,266,True
985,Auriculares Ultra 985,Alimentacion,28.69,22.38,115,False
986,Manual Mini 986,Alimentacion,13.05,8.38,185,True
987,Altavoz Pro 987,Libros,48.89,32.32,352,True
988,Camiseta Basic 988,Alimentacion,10.03,5.7,369,True
989,Silla Plus 989,Alimentacion,9.74,6.25,233,True
990,Novela Max 990,Deportes,328.4,195.37,55,True
991,Manual Pro 991,Ropa,89.13,49.75,67,True
992,Puzzle Eco 992,Deportes,220.53,135.39,447,True
993,Puzzle Max 993,Electronica,925.47,622.52,62,True
994,Lampara Mini 994,Ropa,108.69,66.5,141,True
995,Tablet Classic 995,Ropa,33.59,19.39,31,True
996,Sudadera Pro 996,Juguetes,39.61,26.26,109,True
997,Teclado Max 997,Hogar,282.94,166.07,419,True
998,Silla Mini 998,Libros,56.0,32.0,136,True
999,Altavoz Pro 999,Ropa,133.59,105.54,417,True
1000,Batidora Mini 1000,Ropa,26.41,17.67,405,True
1001,Balon Max 1001,Electronica,876.1,657.58,350,True
1002,Novela Mini 1002,Deportes,483.1,286.33,134,True
1003,Monitor Eco 1003,Electronica,394.12,262.24,498,True
1004,Altavoz Classic 1004,Hogar,260.84,149.33,304,True
1005,Cafetera Basic 1005,Deportes,265.17,173.14,384,True
1006,Novela Mini 1006,Libros,41.45,31.36,171,True
1007,Cafetera Eco 1007,Ropa,12.56,9.71,331,True
1008,Puzzle Mini 1008,Hogar,132.05,89.76,328,True
1009,Balon Mini 1009,Alimentacion,12.99,8.07,298,True
1010,Lampara Eco 1010,Ropa,67.45,49.47,295,True
1011,Mochila Max 1011,Ropa,24.26,17.22,351,True
1012,Sudadera Mini 1012,Electronica,683.1,456.05,498,True
1013,Auriculares Eco 1013,Ropa,84.89,56.78,434,True
1014,Balon Classic 1014,Hogar,20.4,13.74,155,False
1015,Sudadera Ultra 1015,Ropa,50.73,32.2,444,False
1016,Puzzle Ultra 1016,Hogar,79.14,53.79,174,False
1017,Auriculares Eco 1017,Hogar,389.14,219.61,124,True
1018,Altavoz Basic 1018,Juguetes,21.71,15.04,99,True
1019,Auriculares Ultra 1019,Deportes,382.04,257.51,351,True
1020,Mochila Basic 1020,Libros,27.1,17.75,231,True
1021,Monitor Eco 1021,Libros,20.8,13.12,413,True
1022,Silla Mini 1022,Deportes,514.63,363.04,418,True
1023,Balon Max 1023,Deportes,403.49,270.84,269,True
1024,Silla Classic 1024,Ropa,96.08,55.27,105,True
1025,Altavoz Basic 1025,Hogar,46.53,29.95,55,True
1026,Puzzle Basic 1026,Alimentacion,11.1,6.32,480,True
1027,Zapatillas Plus 1027,Ropa,47.26,30.47,153,True
1028,Camiseta Classic 1028,Alimentacion,17.94,12.26,6,False
1029,Mochila Eco 1029,Juguetes,111.13,71.99,198,True
1030,Zapatillas Plus 1030,Libros,27.2,17.28,402,True
1031,Sudadera Classic 1031,Juguetes,44.07,27.34,45,True
1032,Silla Max 1032,Libros,8.9,5.74,345,True
1033,Batidora Plus 1033,Juguetes,50.5,28.65,207,False
1034,Mochila Classic 1034,Juguetes,12.92,10.32,452,True
1035,Silla Basic 1035,Libros,25.09,17.28,224,True
1036,Mochila Classic 1036,Juguetes,116.36,82.5,260,False
1037,Monitor Pro 1037,Juguetes,69.83,41.6,228,True
1038,Novela Eco 1038,Hogar,91.46,71.42,340,True
1039,Batidora Eco 1039,Alimentacion,12.67,8.78,35,True
1040,Puzzle Classic 1040,Deportes,349.09,228.16,24,True
1041,Auriculares Classic 1041,Electronica,77.96,56.78,291,True
1042,Puzzle Mini 1042,Hogar,360.83,225.91,197,False
1043,Auriculares Classic 1043,Juguetes,72.33,56.68,83,True
1044,Zapatillas Mini 1044,Juguetes,62.63,37.1,385,True
1045,Cafetera Eco 1045,Libros,44.39,33.66,374,True
1046,Tablet Mini 1046,Libros,16.01,12.67,54,True
1047,Manual Mini 1047,Alimentacion,1.84,1.24,92,True
1048,Novela Max 1048,Alimentacion,24.99,19.22,391,True
1049,Lampara Classic 1049,Juguetes,25.08,14.24,239,True
1050,Sudadera Pro 1050,Electronica,67.75,47.77,154,True
1051,Zapatillas Pro 1051,Juguetes,111.97,71.56,264,True
1052,Puzzle Basic 1052,Deportes,476.22,305.29,176,True
1053,Lampara Eco 1053,Juguetes,19.9,13.19,46,True
1054,Zapatillas Pro 1054,Juguetes,108.29,75.72,323,True
1055,Mochila Basic 1055,Libros,8.72,6.14,348,True
1056,Raqueta Basic 1056,Alimentacion,32.32,20.02,39,True
1057,Tablet Basic 1057,Hogar,171.64,110.88,124,False
1058,Lampara Pro 1058,Juguetes,65.55,40.14,312,False
1059,Puzzle Basic 1059,Ropa,102.9,72.87,378,False
1060,Manual Plus 1060,Hogar,48.52,27.92,456,False
1061,Auriculares Mini 1061,Juguetes,109.58,71.87,301,True
1062,Puzzle Eco 1062,Alimentacion,6.6,5.24,46,True
1063,Raqueta Plus 1063,Electronica,1415.3,1128.27,176,True
1064,Teclado Basic 1064,Alimentacion,4.57,3.11,126,True
1065,Batidora Eco 1065,Ropa,32.43,19.84,493,True
1066,Balon Plus 1066,Alimentacion,3.24,2.25,6,True
1067,Puzzle Ultra 1067,Electronica,626.79,421.28,187,True
1068,Batidora Basic 1068,Libros,37.5,21.02,258,True
1069,Monitor Classic 1069,Deportes,380.67,303.5,149,True
1070,Teclado Pro 1070,Juguetes,100.62,63.57,365,True
1071,Camiseta Mini 1071,Deportes,324.1,210.61,65,False
1072,Silla Ultra 1072,Electronica,789.66,535.7,463,True
1073,Camiseta Ultra 1073,Hogar,137.2,105.66,200,True
1074,Tablet Classic 1074,Hogar,263.93,197.89,184,True
1075,Batidora Max 1075,Alimentacion,36.43,21.91,461,True
1076,Zapatillas Ultra 1076,Electronica,565.19,412.09,74,True
1077,Puzzle Eco 1077,Juguetes,47.27,36.33,234,True
1078,Monitor Ultra 1078,Deportes,215.84,157.25,14,True
1079,Lampara Eco 1079,Deportes,148.04,86.57,255,True
1080,Teclado Classic 1080,Alimentacion,23.1,15.82,162,True
1081,Balon Plus 1081,Juguetes,18.93,14.38,370,True
1082,Cafetera Ultra 1082,Libros,50.91,30.49,256,True
1083,Novela Basic 1083,Juguetes,22.57,15.45,312,True
1084,Puzzle Pro 1084,Deportes,116.75,83.76,450,True
1085,Monitor Ultra 1085,Alimentacion,3.67,2.6,475,False
1086,Cafetera Basic 1086,Juguetes,50.09,28.88,108,True
1087,Novela Pro 1087,Alimentacion,30.55,18.92,251,True
1088,Manual Ultra 1088,Deportes,547.41,376.64,390,True
1089,Silla Eco 1089,Libros,28.89,17.4,63,True
1090,Teclado Ultra 1090,Deportes,152.55,96.63,240,True
1091,Mochila Max 1091,Alimentacion,29.3,19.16,278,True
1092,Lampara Mini 1092,Libros,42.85,23.71,433,True
1093,Lampara Pro 1093,Hogar,275.84,186.91,44,True
1094,Silla Basic 1094,Deportes,274.4,219.16,431,True
1095,Batidora Max 1095,Electronica,869.68,567.09,118,True
1096,Balon Classic 1096,Libros,8.41,5.2,428,True
1097,Altavoz Ultra 1097,Libros,18.75,11.5,327,True
1098,Monitor Eco 1098,Juguetes,111.74,75.85,200,True
1099,Tablet Classic 1099,Hogar,26.29,17.46,66,True
1100,Balon Classic 1100,Deportes,191.44,146.55,173,True
1101,Novela Pro 1101,Ropa,40.18,28.52,369,True
1102,Sudadera Eco 1102,Ropa,26.49,17.21,103,True
1103,Mochila Classic 1103,Alimentacion,37.05,23.95,334,True
1104,Monitor Basic 1104,Deportes,88.65,60.88,114,True
1105,Silla Basic 1105,Deportes,301.28,184.79,40,True
1106,Tablet Plus 1106,Alimentacion,33.74,22.12,308,True
1107,Teclado Classic 1107,Deportes,17.27,10.73,406,True
1108,Tablet Basic 1108,Ropa,23.41,15.89,480,True
1109,Batidora Ultra 1109,Deportes,215.01,147.64,250,True
1110,Novela Plus 1110,Juguetes,23.67,18.03,302,True
1111,Camiseta Ultra 1111,Deportes,121.86,74.68,340,True
1112,Altavoz Classic 1112,Libros,37.51,29.11,206,True
1113,Auriculares Pro 1113,Hogar,76.55,52.35,18,True
1114,Batidora Max 1114,Electronica,976.33,714.39,121,True
1115,Lampara Eco 1115,Electronica,1377.5,968.27,189,True
1116,Zapatillas Basic 1116,Deportes,149.22,113.0,325,True
1117,Teclado Ultra 1117,Juguetes,30.99,22.18,152,True
1118,Puzzle Plus 1118,Hogar,14.44,7.98,105,True
1119,Monitor Pro 1119,Alimentacion,1.57,1.02,452,True
1120,Monitor Eco 1120,Hogar,164.68,129.21,46,True
1121,Camiseta Pro 1121,Libros,31.9,21.15,394,True
1122,Mochila Basic 1122,Hogar,81.3,61.55,46,True
1123,Manual Basic 1123,Electronica,518.33,397.68,160,True
1124,Sudadera Pro 1124,Libros,12.72,8.05,425,True
1125,Balon Max 1125,Deportes,413.53,316.12,420,True
1126,Puzzle Mini 1126,Libros,26.61,17.15,191,True
1127,Raqueta Plus 1127,Alimentacion,29.64,16.49,8,True
1128,Zapatillas Basic 1128,Deportes,336.93,243.8,470,True
1129,Raqueta Mini 1129,Juguetes,49.63,37.47,444,True
1130,Cafetera Classic 1130,Deportes,381.42,252.84,248,False
1131,Batidora Plus 1131,Ropa,9.02,5.35,14,True
1132,Manual Pro 1132,Ropa,106.03,74.63,345,False
1133,Zapatillas Mini 1133,Ropa,60.69,44.58,391,False
1134,Teclado Ultra 1134,Alimentacion,21.03,15.01,413,True
1135,Novela Classic 1135,Deportes,321.19,205.22,365,True
1136,Camiseta Ultra 1136,Alimentacion,22.78,14.63,437,True
1137,Teclado Classic 1137,Hogar,283.93,195.14,255,True
1138,Monitor Basic 1138,Juguetes,19.5,11.67,81,True
1139,Novela Basic 1139,Electronica,759.02,578.03,344,True
1140,Manual Ultra 1140,Ropa,19.81,11.4,108,True
1141,Zapatillas Ultra 1141,Electronica,389.52,261.62,314,True
1142,Novela Max 1142,Alimentacion,8.38,6.41,75,True
1143,Lampara Max 1143,Ropa,93.02,63.47,19,True
1144,Monitor Max 1144,Juguetes,75.49,55.88,222,True
1145,Sudadera Pro 1145,Ropa,125.99,76.84,296,True
1146,Cafetera Classic 1146,Electronica,806.66,533.51,77,True
1147,Lampara Classic 1147,Ropa,113.74,82.83,392,False
1148,Novela Classic 1148,Ropa,134.25,103.65,325,True
1149,Puzzle Eco 1149,Deportes,93.12,66.19,400,True
1150,Teclado Basic 1150,Ropa,110.38,67.41,181,True
1151,Camiseta Max 1151,Libros,23.04,13.51,329,True
1152,Altavoz Ultra 1152,Juguetes,38.42,29.21,482,True
1153,Zapatillas Basic 1153,Hogar,385.56,265.46,91,True
1154,Batidora Basic 1154,Deportes,135.78,80.92,408,True
1155,Puzzle Classic 1155,Libros,55.3,37.13,314,True
1156,Auriculares Pro 1156,Hogar,331.25,192.65,362,True
1157,Manual Eco 1157,Juguetes,106.29,61.25,312,True
1158,Manual Basic 1158,Hogar,238.53,186.05,344,True
1159,Batidora Pro 1159,Alimentacion,23.8,16.33,389,True
1160,Monitor Ultra 1160,Deportes,250.51,153.37,19,True
1161,Altavoz Basic 1161,Ropa,64.93,50.02,15,True
1162,Auriculares Ultra 1162,Libros,51.79,41.42,41,True
1163,Novela Mini 1163,Libros,26.33,20.3,464,True
1164,Balon Eco 1164,Deportes,299.72,220.86,216,True
1165,Batidora Basic 1165,Libros,59.8,47.27,495,True
1166,Monitor Classic 1166,Hogar,148.18,88.81,457,True
1167,Altavoz Plus 1167,Juguetes,99.95,76.9,172,True
1168,Puzzle Mini 1168,Libros,20.25,12.95,47,True
1169,Silla Basic 1169,Hogar,19.78,11.04,421,False
1170,Camiseta Basic 1170,Alimentacion,24.14,13.47,210,True
1171,Batidora Ultra 1171,Alimentacion,19.69,11.75,148,True
1172,Lampara Basic 1172,Hogar,316.8,235.98,396,True
1173,Camiseta Eco 1173,Juguetes,7.47,5.78,241,False
1174,Manual Eco 1174,Deportes,56.28,32.75,159,True
1175,Altavoz Pro 1175,Juguetes,104.14,79.29,198,True
1176,Camiseta Plus 1176,Ropa,76.28,56.36,464,True
1177,Puzzle Basic 1177,Hogar,207.49,116.83,151,True
1178,Balon Pro 1178,Hogar,97.79,71.67,467,True
1179,Lampara Classic 1179,Electronica,1392.59,779.29,294,True
1180,Camiseta Pro 1180,Alimentacion,36.66,22.57,28,True
1181,Teclado Mini 1181,Ropa,81.37,55.55,56,True
1182,Altavoz Max 1182,Alimentacion,9.5,7.38,308,True
1183,Silla Plus 1183,Hogar,393.29,226.67,68,True
1184,Lampara Eco 1184,Ropa,134.73,85.83,72,True
1185,Cafetera Classic 1185,Alimentacion,21.34,14.81,231,True
1186,Monitor Ultra 1186,Ropa,96.95,71.26,220,True
1187,Manual Pro 1187,Juguetes,56.68,44.15,470,True
1188,Altavoz Mini 1188,Electronica,348.78,232.71,448,True
1189,Balon Mini 1189,Alimentacion,27.58,20.97,464,True
1190,Lampara Classic 1190,Libros,41.8,29.44,36,True
1191,Monitor Basic 1191,Juguetes,68.85,41.38,401,True
1192,Altavoz Mini 1192,Electronica,1230.95,855.38,468,True
1193,Balon Plus 1193,Alimentacion,18.62,11.7,305,True
1194,Puzzle Plus 1194,Deportes,518.64,376.49,497,True
1195,Monitor Ultra 1195,Hogar,94.64,58.78,401,True
1196,Sudadera Eco 1196,Hogar,385.1,237.11,335,True
1197,Novela Basic 1197,Electronica,347.37,273.15,202,True
1198,Teclado Basic 1198,Libros,13.81,10.73,178,True
1199,Teclado Ultra 1199,Hogar,245.33,162.64,197,True
1200,Manual Classic 1200,Alimentacion,4.63,3.43,125,True
1201,Teclado Basic 1201,Hogar,75.49,60.05,289,True
1202,Camiseta Eco 1202,Electronica,1107.1,633.43,216,True
1203,Auriculares Plus 1203,Juguetes,41.82,29.34,148,True
1204,Teclado Basic 1204,Juguetes,97.41,59.75,89,True
1205,Sudadera Mini 1205,Deportes,106.0,79.5,258,True
1206,Raqueta Ultra 1206,Juguetes,50.54,29.08,10,True
1207,Camiseta Max 1207,Juguetes,50.65,37.85,186,True
1208,Lampara Max 1208,Hogar,197.35,118.44,31,True
1209,Silla Max 1209,Ropa,66.28,44.01,167,True
1210,Zapatillas Classic 1210,Alimentacion,16.08,12.12,331,True
1211,Raqueta Classic 1211,Libros,23.06,13.07,318,True
1212,Puzzle Pro 1212,Libros,5.83,4.56,10,True
1213,Balon Mini 1213,Hogar,250.47,151.37,354,True
1214,Teclado Plus 1214,Deportes,291.99,197.15,150,True
1215,Monitor Ultra 1215,Hogar,155.58,114.14,237,True
1216,Lampara Classic 1216,Libros,16.63,9.66,338,True
1217,Lampara Max 1217,Hogar,357.64,251.13,18,True
1218,Mochila Max 1218,Ropa,41.78,28.36,87,True
1219,Altavoz Ultra 1219,Libros,55.65,38.76,82,True
1220,Balon Plus 1220,Electronica,365.03,261.22,166,True
1221,Camiseta Plus 1221,Libros,58.43,38.28,7,True
1222,Puzzle Eco 1222,Deportes,260.61,162.8,15,True
1223,Teclado Basic 1223,Deportes,326.64,194.67,256,True
1224,Raqueta Ultra 1224,Juguetes,40.77,31.99,56,True
1225,Auriculares Basic 1225,Juguetes,113.13,73.57,217,True
1226,Zapatillas Pro 1226,Alimentacion,12.02,7.46,112,True
1227,Manual Pro 1227,Hogar,294.78,166.0,497,True
1228,Balon Plus 1228,Deportes,26.99,19.91,63,True
1229,Raqueta Pro 1229,Electronica,860.14,586.56,240,True
1230,Silla Plus 1230,Hogar,299.21,178.85,236,True
1231,Altavoz Max 1231,Deportes,290.46,224.63,369,True
1232,Zapatillas Basic 1232,Electronica,982.81,769.98,63,True
1233,Silla Eco 1233,Deportes,464.31,357.6,482,True
1234,Auriculares Max 1234,Alimentacion,20.51,14.16,152,True
1235,Camiseta Pro 1235,Electronica,366.23,235.6,17,True
1236,Puzzle Plus 1236,Hogar,164.74,97.27,361,False
1237,Teclado Pro 1237,Hogar,295.0,190.07,271,True
1238,Lampara Ultra 1238,Alimentacion,11.57,8.13,326,True
1239,Zapatillas Max 1239,Juguetes,78.42,47.57,455,True
1240,Batidora Eco 1240,Hogar,67.83,45.17,191,True
1241,Puzzle Basic 1241,Libros,56.17,38.94,453,True
1242,Auriculares Max 1242,Electronica,924.33,677.4,465,True
1243,Auriculares Mini 1243,Juguetes,59.91,34.32,273,True
1244,Teclado Basic 1244,Hogar,326.49,250.34,393,True
1245,Camiseta Classic 1245,Libros,48.84,32.43,16,True
1246,Camiseta Max 1246,Deportes,71.93,50.03,303,True
1247,Monitor Basic 1247,Juguetes,41.7,32.74,40,True
1248,Balon Basic 1248,Ropa,73.12,43.29,218,True
1249,Puzzle Max 1249,Deportes,214.22,165.19,374,True
1250,Batidora Classic 1250,Alimentacion,13.37,10.04,30,True
1251,Manual Max 1251,Juguetes,46.8,37.37,203,True
1252,Batidora Basic 1252,Deportes,98.1,63.59,206,True
1253,Manual Max 1253,Alimentacion,5.66,3.29,119,True
1254,Manual Mini 1254,Electronica,427.45,236.61,272,True
1255,Altavoz Classic 1255,Libros,8.85,6.62,404,True
1256,Zapatillas Eco 1256,Libros,33.06,19.31,495,True
1257,Auriculares Mini 1257,Hogar,69.72,43.68,453,True
1258,Teclado Mini 1258,Ropa,17.59,14.02,475,True
1259,Altavoz Max 1259,Ropa,126.87,83.8,101,True
1260,Altavoz Classic 1260,Libros,37.31,22.68,56,True
1261,Camiseta Pro 1261,Libros,54.41,40.17,91,True
1262,Raqueta Mini 1262,Juguetes,118.12,72.98,489,True
1263,Mochila Eco 1263,Libros,37.64,25.7,109,True
1264,Teclado Eco 1264,Alimentacion,32.04,18.88,377,True
1265,Cafetera Classic 1265,Juguetes,25.03,16.65,202,True
1266,Teclado Plus 1266,Libros,43.41,25.05,340,True
1267,Monitor Basic 1267,Electronica,846.85,629.44,376,True
1268,Mochila Ultra 1268,Ropa,104.05,66.73,451,True
1269,Teclado Ultra 1269,Electronica,201.85,127.11,43,True
1270,Zapatillas Pro 1270,Deportes,562.45,449.09,162,True
1271,Raqueta Max 1271,Alimentacion,17.28,13.09,59,True
1272,Puzzle Max 1272,Ropa,118.16,81.35,199,False
1273,Auriculares Mini 1273,Juguetes,118.94,93.49,182,True
1274,Lampara Mini 1274,Deportes,525.89,317.03,435,True
1275,Manual Basic 1275,Libros,22.14,15.35,351,True
1276,Manual Eco 1276,Electronica,632.87,495.07,51,True
1277,Tablet Ultra 1277,Libros,40.68,28.17,222,True
1278,Novela Plus 1278,Hogar,219.83,137.83,354,True
1279,Balon Classic 1279,Deportes,255.03,192.02,370,False
1280,Raqueta Classic 1280,Alimentacion,26.48,15.48,404,True
1281,Manual Basic 1281,Hogar,364.72,214.46,112,True
1282,Monitor Pro 1282,Alimentacion,13.07,9.58,442,True
1283,Tablet Eco 1283,Juguetes,21.5,12.2,451,False
1284,Cafetera Classic 1284,Electronica,1029.84,579.45,109,True
1285,Monitor Ultra 1285,Ropa,91.72,59.14,330,True
1286,Altavoz Mini 1286,Alimentacion,36.32,23.59,339,True
1287,Auriculares Ultra 1287,Deportes,449.46,299.98,439,True
1288,Auriculares Basic 1288,Juguetes,51.87,38.13,42,True
1289,Zapatillas Pro 1289,Alimentacion,25.7,17.79,116,True
1290,Novela Pro 1290,Electronica,1300.43,947.22,430,True
1291,Balon Classic 1291,Juguetes,46.26,26.02,17,True
1292,Silla Classic 1292,Alimentacion,1.54,0.97,240,False
1293,Cafetera Mini 1293,Libros,39.45,31.23,146,True
1294,Mochila Pro 1294,Alimentacion,2.01,1.32,312,True
1295,Monitor Classic 1295,Libros,56.56,34.25,236,True
1296,Sudadera Classic 1296,Libros,14.25,11.37,425,True
1297,Camiseta Mini 1297,Electronica,592.68,386.92,38,True
1298,Batidora Max 1298,Juguetes,113.93,76.3,253,True
1299,Zapatillas Pro 1299,Juguetes,16.03,9.71,259,True
1300,Raqueta Plus 1300,Ropa,8.62,6.16,254,True
1301,Camiseta Basic 1301,Hogar,50.42,30.34,38,True
1302,Lampara Ultra 1302,Libros,59.23,41.61,232,True
1303,Teclado Classic 1303,Alimentacion,38.9,28.76,440,True
1304,Sudadera Max 1304,Juguetes,50.46,35.98,300,True
1305,Batidora Pro 1305,Juguetes,90.95,52.08,54,True
1306,Cafetera Max 1306,Deportes,445.52,253.92,358,True
1307,Puzzle Mini 1307,Ropa,22.17,16.86,464,False
1308,Teclado Ultra 1308,Ropa,41.39,32.12,402,True
1309,Balon Pro 1309,Juguetes,107.46,62.75,46,False
1310,Altavoz Plus 1310,Libros,14.11,9.08,14,True
1311,Camiseta Plus 1311,Juguetes,65.86,46.99,88,True
1312,Teclado Pro 1312,Juguetes,34.59,26.25,174,True
1313,Altavoz Plus 1313,Alimentacion,22.75,17.68,462,True
1314,Auriculares Mini 1314,Juguetes,29.21,21.17,216,True
1315,Batidora Basic 1315,Deportes,141.21,82.87,485,True
1316,Altavoz Eco 1316,Electronica,117.86,87.46,49,True
1317,Raqueta Ultra 1317,Deportes,594.25,454.46,380,True
1318,Auriculares Ultra 1318,Deportes,81.16,51.77,375,True
1319,Tablet Plus 1319,Alimentacion,17.21,11.59,479,True
1320,Teclado Eco 1320,Electronica,655.46,387.77,261,True
1321,Altavoz Ultra 1321,Juguetes,41.31,25.87,302,True
1322,Auriculares Eco 1322,Libros,48.67,37.35,0,True
1323,Mochila Mini 1323,Electronica,539.65,308.79,440,True
1324,Altavoz Basic 1324,Hogar,253.93,188.06,315,True
1325,Silla Pro 1325,Electronica,837.35,480.98,350,True
1326,Auriculares Classic 1326,Alimentacion,34.7,21.62,169,True
1327,Teclado Ultra 1327,Libros,50.07,34.83,38,True
1328,Zapatillas Max 1328,Libros,16.99,9.36,363,True
1329,Zapatillas Eco 1329,Deportes,453.82,326.23,366,True
1330,Lampara Classic 1330,Ropa,120.54,75.83,89,True
1331,Mochila Mini 1331,Hogar,368.48,271.62,412,True
1332,Zapatillas Mini 1332,Juguetes,115.84,91.95,0,True
1333,Puzzle Eco 1333,Electronica,1118.61,731.71,326,True
1334,Camiseta Ultra 1334,Hogar,185.47,103.4,43,True
1335,Camiseta Eco 1335,Alimentacion,12.43,9.47,375,True
1336,Altavoz Max 1336,Electronica,1303.76,806.56,220,False
1337,Sudadera Ultra 1337,Alimentacion,36.71,21.55,163,True
1338,Raqueta Pro 1338,Electronica,191.46,147.39,374,True
1339,Zapatillas Mini 1339,Deportes,339.28,206.33,401,True
1340,Altavoz Plus 1340,Libros,12.11,8.49,301,True
1341,Zapatillas Eco 1341,Electronica,414.79,254.47,366,True
1342,Batidora Ultra 1342,Alimentacion,15.94,11.61,7,True
1343,Raqueta Plus 1343,Alimentacion,13.14,9.36,410,True
1344,Camiseta Plus 1344,Hogar,289.24,195.9,295,True
1345,Cafetera Basic 1345,Hogar,40.8,28.1,78,True
1346,Lampara Pro 1346,Juguetes,76.36,46.34,241,False
1347,Zapatillas Classic 1347,Ropa,90.56,50.3,313,True
1348,Novela Eco 1348,Electronica,1191.43,893.78,398,True
1349,Cafetera Ultra 1349,Juguetes,17.92,13.84,259,True
1350,Zapatillas Basic 1350,Ropa,55.23,41.12,128,True
1351,Batidora Mini 1351,Ropa,106.99,77.78,127,True
1352,Cafetera Plus 1352,Libros,44.14,29.48,359,True
1353,Altavoz Max 1353,Libros,29.73,20.69,431,False
1354,Auriculares Eco 1354,Juguetes,59.18,42.78,315,True
1355,Novela Ultra 1355,Juguetes,116.04,64.58,399,True
1356,Batidora Pro 1356,Alimentacion,13.72,9.0,311,True
1357,Balon Classic 1357,Alimentacion,6.85,4.15,245,True
1358,Camiseta Pro 1358,Libros,57.41,36.81,202,True
1359,Puzzle Ultra 1359,Deportes,488.62,360.26,244,True
1360,Mochila Basic 1360,Deportes,153.68,98.49,6,True
1361,Balon Classic 1361,Libros,52.15,38.32,289,True
1362,Manual Eco 1362,Electronica,415.84,329.74,93,True
1363,Balon Classic 1363,Ropa,125.5,98.0,450,True
1364,Lampara Classic 1364,Hogar,255.14,193.12,422,True
1365,Auriculares Plus 1365,Deportes,297.31,226.92,247,True
1366,Monitor Basic 1366,Alimentacion,37.19,24.12,308,True
1367,Novela Pro 1367,Deportes,488.48,358.0,18,True
1368,Lampara Ultra 1368,Libros,12.15,8.71,289,True
1369,Teclado Pro 1369,Ropa,108.19,86.09,425,True
1370,Zapatillas Basic 1370,Ropa,120.11,83.32,262,True
1371,Silla Classic 1371,Libros,34.76,22.85,430,True
1372,Novela Ultra 1372,Hogar,117.67,89.35,38,True
1373,Teclado Max 1373,Alimentacion,10.14,7.48,487,True
1374,Manual Basic 1374,Electronica,1462.51,850.03,173,True
1375,Tablet Mini 1375,Hogar,180.35,126.08,13,False
1376,Altavoz Mini 1376,Juguetes,65.63,45.81,309,True
1377,Lampara Pro 1377,Electronica,917.34,649.39,307,False
1378,Batidora Ultra 1378,Ropa,22.29,17.51,62,True
1379,Auriculares Plus 1379,Ropa,19.54,13.69,173,True
1380,Batidora Ultra 1380,Alimentacion,8.73,6.7,460,True
1381,Sudadera Plus 1381,Hogar,35.48,22.69,94,True
1382,Camiseta Pro 1382,Deportes,540.61,305.09,36,True
1383,Mochila Mini 1383,Deportes,101.59,65.4,410,True
1384,Tablet Mini 1384,Juguetes,32.6,22.27,339,True
1385,Lampara Ultra 1385,Deportes,329.33,249.74,249,True
1386,Novela Basic 1386,Electronica,1349.5,955.39,150,True
1387,Camiseta Max 1387,Alimentacion,2.91,1.92,435,True
